2015-10-12 15:46:13,942 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-web:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-web\pom.xml.
2015-10-12 15:46:35,171 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-admin/src/main/java
2015-10-12 15:46:35,171 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /project-admin/src/main/resources
2015-10-12 15:46:35,173 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-admin/src/test/java
2015-10-12 15:46:38,235 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-data/src/main/java
2015-10-12 15:46:38,236 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /project-data/src/main/resources
2015-10-12 15:46:38,238 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-data/src/test/java
2015-10-12 15:46:38,239 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /project-data/src/test/resources
2015-10-12 15:46:40,052 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-service/src/main/java
2015-10-12 15:46:40,053 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /project-service/src/main/resources
2015-10-12 15:46:40,054 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-service/src/test/java
2015-10-12 15:46:40,055 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /project-service/src/test/resources
2015-10-12 15:46:42,399 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-web/src/main/java
2015-10-12 15:46:42,400 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /project-web/src/main/resources
2015-10-12 15:46:42,401 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-web/src/test/java
2015-10-12 15:46:46,601 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-admin:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-admin\pom.xml.
2015-10-12 15:46:56,763 [Worker-4] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for project-admin
2015-10-12 15:46:57,282 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-data:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-data\pom.xml.
2015-10-12 15:47:01,343 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-service:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-service\pom.xml.
2015-10-12 15:47:04,773 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-web:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-web\pom.xml.
2015-10-12 15:47:20,354 [Worker-4] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for project-web
2015-10-12 15:47:20,376 [Worker-4] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 75 sec
2015-10-12 15:47:27,033 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:47:27,042 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2015-10-12 15:47:27,057 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:47:27,069 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:47:33,156 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:47:33,159 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:47:33,162 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:47:33,164 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:47:39,527 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:47:39,530 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:47:39,533 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:47:39,535 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\AnkitSirProject\project\project-admin\src\test\resources
2015-10-12 15:47:52,900 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:47:52,902 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:47:52,906 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:47:52,908 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\AnkitSirProject\project\project-web\src\test\resources
2015-10-12 15:49:27,397 [Worker-12] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\AnkitSirProject\project
2015-10-12 15:49:27,398 [Worker-12] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean
2015-10-12 15:49:46,884 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:49:47,024 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2015-10-12 15:49:47,105 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:49:47,121 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:49:47,287 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:49:47,299 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:49:47,303 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:49:47,307 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:49:47,529 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:49:47,533 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:49:47,538 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:49:47,540 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\AnkitSirProject\project\project-admin\src\test\resources
2015-10-12 15:49:50,231 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:49:50,234 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:49:50,260 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:49:50,262 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\AnkitSirProject\project\project-web\src\test\resources
2015-10-12 15:52:49,622 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2015-10-12 15:53:06,251 [Worker-12] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\AnkitSirProject\project
2015-10-12 15:53:06,251 [Worker-12] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -U -Dmaven.test.skip=true -DskipTests clean install
2015-10-12 15:54:54,023 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:54:54,039 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2015-10-12 15:54:54,053 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:54:54,057 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:54:54,483 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:54:54,486 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:54:54,517 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:54:54,579 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
